radio,MCC,MNC,TAC,CID,LON,LAT,RANGE,averageSignal,Network,adm3_name
UMTS,414,1,362,2894260,96.037506,16.885745,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,551,2124143,96.340302,17.160833,1000,0,MPT,Hlegu
UMTS,414,1,551,2128625,96.340302,17.160833,1000,0,MPT,Hlegu
UMTS,414,1,358,2893813,96.152149,16.905387,1200,0,MPT,North Okkalapa
UMTS,414,1,358,2893807,96.153047,16.905632,1107,0,MPT,North Okkalapa
UMTS,414,1,357,2765683,96.037451,16.88525,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2772819,96.055171,16.878462,7439,0,MPT,Hlaingtharya (West)
UMTS,414,1,367,3001978,96.266121,16.824633,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,367,2969181,96.265626,16.824465,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,366,2969187,96.266121,16.824633,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,356,2768653,96.162987,16.787968,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,356,2768777,96.140271,16.782359,1000,0,MPT,Lanmadaw
UMTS,414,1,356,2768780,96.141579,16.781282,1000,0,MPT,Lanmadaw
UMTS,414,1,357,2765951,96.115448,16.845352,1000,0,MPT,Hlaing
UMTS,414,1,357,2762706,96.115227,16.841421,1000,0,MPT,Hlaing
UMTS,414,1,363,2903816,96.105682,16.891552,1000,0,MPT,Insein
UMTS,414,1,363,2894695,96.105163,16.890554,1000,0,MPT,Insein
UMTS,414,1,363,2893717,96.105072,16.889953,1000,0,MPT,Insein
UMTS,414,1,363,2894698,96.103199,16.890033,1000,0,MPT,Insein
UMTS,414,1,363,2893720,96.100716,16.888514,1000,0,MPT,Insein
UMTS,414,1,363,2893723,96.105438,16.88995,1000,0,MPT,Insein
UMTS,414,1,363,2894450,96.100716,16.888514,1000,0,MPT,Insein
UMTS,414,1,357,2762721,96.123139,16.839986,1003,0,MPT,Hlaing
UMTS,414,1,357,2765949,96.115067,16.842041,1000,0,MPT,Hlaing
UMTS,414,1,357,2762821,96.116859,16.846888,1000,0,MPT,Hlaing
UMTS,414,1,357,2762711,96.115448,16.845352,1000,0,MPT,Hlaing
UMTS,414,1,366,2969184,96.266121,16.824633,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,357,2894260,96.037521,16.885239,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,362,2765689,96.036038,16.886113,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2766717,96.023689,16.879413,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2894263,96.037308,16.884817,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,362,2931699,96.028809,16.876625,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,363,2896830,96.098957,16.905379,1000,0,MPT,Insein
UMTS,414,1,363,2896827,96.098473,16.905642,1000,0,MPT,Insein
UMTS,414,1,363,2896833,96.098473,16.905642,1000,0,MPT,Insein
UMTS,414,1,363,2895423,96.098473,16.905642,1000,0,MPT,Insein
UMTS,414,1,363,2895420,96.098839,16.905259,1000,0,MPT,Insein
GSM,414,1,314,13372,96.130142,16.998138,1000,0,MPT,Mingaladon
UMTS,414,1,363,2904029,96.078935,16.88429,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,356,2771321,96.169769,16.786985,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,357,2772816,96.038971,16.878981,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2765687,96.038307,16.882305,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2772813,96.037867,16.881706,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2765684,96.039299,16.881908,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,356,2771315,96.170723,16.786929,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,357,2799977,96.122711,16.823261,1000,0,MPT,Kamaryut
UMTS,414,1,356,2753435,96.173416,16.792381,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,356,2771325,96.170761,16.787689,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,357,2769239,96.122055,16.812634,1000,0,MPT,Kyeemyindaing
UMTS,414,1,358,2930522,96.13961,16.869389,1000,0,MPT,Mayangone
UMTS,414,1,357,2774611,96.130592,16.809582,1000,0,MPT,Sanchaung
UMTS,414,1,357,2771304,96.130592,16.809582,1000,0,MPT,Sanchaung
UMTS,414,1,364,2967226,96.184181,16.853971,1000,0,MPT,South Okkalapa
UMTS,414,1,364,2995375,96.182678,16.85376,1000,0,MPT,South Okkalapa
UMTS,414,1,356,2769307,96.171265,16.792145,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,356,2770558,96.171364,16.79215,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,366,2949271,96.215331,16.806606,2037,0,MPT,Thaketa
UMTS,414,1,366,2989046,96.244064,16.850822,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,356,2769310,96.170311,16.791988,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,366,2965632,96.266121,16.824633,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,366,2970655,96.266121,16.824633,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,364,2996956,96.184337,16.854214,1288,0,MPT,South Okkalapa
UMTS,414,1,366,2949274,96.220917,16.808006,1000,0,MPT,Thaketa
GSM,414,1,312,13283,96.214919,16.891484,1000,0,MPT,Dagon Myothit (East)
GSM,414,1,312,53802,96.215244,16.89136,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,356,2806093,96.185661,16.781422,1000,0,MPT,Dawbon
UMTS,414,1,356,2802106,96.185661,16.781422,1000,0,MPT,Dawbon
UMTS,414,1,356,2799028,96.18871,16.781802,1000,0,MPT,Dawbon
UMTS,414,1,364,2960441,96.184372,16.852867,1000,0,MPT,South Okkalapa
UMTS,414,1,364,2967223,96.184296,16.853558,1000,0,MPT,South Okkalapa
UMTS,414,1,358,2898108,96.158816,16.867011,5365,0,MPT,Mayangone
UMTS,414,1,362,2904976,96.061249,16.916321,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,358,2895075,96.158978,16.928917,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2895081,96.159029,16.928996,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2895078,96.158959,16.928564,1000,0,MPT,North Okkalapa
UMTS,414,1,360,2895630,96.138169,16.99672,1000,0,MPT,Mingaladon
UMTS,414,1,360,2895633,96.140434,16.996326,1000,0,MPT,Mingaladon
UMTS,414,1,360,2931548,96.143867,17.010157,1000,0,MPT,Mingaladon
UMTS,414,1,360,2896081,96.130127,16.997211,1000,0,MPT,Mingaladon
UMTS,414,1,360,2895627,96.136978,16.996443,1000,0,MPT,Mingaladon
UMTS,414,1,356,2768774,96.13961,16.781563,1000,0,MPT,Lanmadaw
UMTS,414,1,360,2948092,96.14756,16.971746,1000,0,MPT,Mingaladon
UMTS,414,1,360,2901328,96.147728,16.970667,1000,0,MPT,Mingaladon
UMTS,414,1,363,2893703,96.158096,16.77248,1000,0,MPT,Pabedan
UMTS,414,1,363,2893697,96.158096,16.77248,1000,0,MPT,Pabedan
UMTS,414,1,363,2896926,96.158096,16.77248,1000,0,MPT,Pabedan
UMTS,414,1,362,2894261,96.044266,16.89572,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,356,2771709,96.187927,16.783976,1000,0,MPT,Dawbon
UMTS,414,1,356,2771703,96.187668,16.783716,1000,0,MPT,Dawbon
UMTS,414,1,363,2904032,96.079229,16.884196,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,363,2904026,96.079187,16.884574,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,357,2765807,96.128052,16.835869,1000,0,MPT,Hlaing
UMTS,414,1,357,2773307,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2771748,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,365,3012862,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2752778,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2774389,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2770825,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,365,2970963,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,365,2950134,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2806564,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,365,2966819,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2771745,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2774387,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2771206,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,357,2753468,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,365,3002148,96.037643,16.883059,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,364,2968459,96.251863,16.868139,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,364,3013481,96.251281,16.867092,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,364,2968453,96.25069,16.866817,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,364,3013487,96.252409,16.868129,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,364,2968456,96.255079,16.869191,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,364,2963639,96.179787,16.90015,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2896516,96.177963,16.90044,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2959897,96.213211,16.884434,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,364,2967959,96.213211,16.884434,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,364,2963636,96.179787,16.90015,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2885261,96.180061,16.894698,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2885255,96.180893,16.892302,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2885255,96.179787,16.90015,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2932420,96.179787,16.90015,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2963636,96.178886,16.896875,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2885261,96.179787,16.90015,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,363,2893651,96.105232,16.862648,1000,0,MPT,Mayangone
UMTS,414,1,363,2893992,96.105232,16.862648,1000,0,MPT,Mayangone
UMTS,414,1,363,2893989,96.105232,16.862648,1000,0,MPT,Mayangone
UMTS,414,1,358,2893802,96.165577,16.901138,1000,0,MPT,North Okkalapa
UMTS,414,1,363,2903406,96.07901,16.884043,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,363,2904695,96.078674,16.884787,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,363,2904701,96.083969,16.883896,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,364,2969417,96.189995,16.85062,1000,0,MPT,South Okkalapa
UMTS,414,1,364,2962079,96.194969,16.851206,1000,0,MPT,South Okkalapa
UMTS,414,1,365,2963675,96.165916,16.853226,1000,0,MPT,South Okkalapa
UMTS,414,1,365,2966215,96.172668,16.842237,1000,0,MPT,South Okkalapa
UMTS,414,1,364,2963672,96.165916,16.853226,1000,0,MPT,South Okkalapa
UMTS,414,1,364,2963675,96.165916,16.853226,1000,0,MPT,South Okkalapa
UMTS,414,1,365,2963672,96.165916,16.853226,1000,0,MPT,South Okkalapa
UMTS,414,1,362,2895733,96.053856,16.981398,1000,0,MPT,Shwepyithar
UMTS,414,1,365,2963678,96.165916,16.853226,1000,0,MPT,South Okkalapa
UMTS,414,1,362,2894461,96.096657,16.962547,1000,0,MPT,Shwepyithar
UMTS,414,1,362,2894469,96.072502,16.970152,1000,0,MPT,Shwepyithar
UMTS,414,1,362,2903637,96.072716,16.96357,1000,0,MPT,Shwepyithar
UMTS,414,1,362,2896112,96.063454,16.98295,1000,0,MPT,Shwepyithar
UMTS,414,1,362,2896753,96.057697,16.979066,1000,0,MPT,Shwepyithar
UMTS,414,1,364,2970481,96.168304,16.850353,1000,0,MPT,South Okkalapa
UMTS,414,1,365,2971046,96.16642,16.853804,1000,0,MPT,South Okkalapa
UMTS,414,1,362,2930392,96.083313,16.968031,1000,0,MPT,Shwepyithar
UMTS,414,1,358,2798429,96.132034,16.866999,1000,0,MPT,Mayangone
UMTS,414,1,362,2936878,96.102501,16.936346,1000,0,MPT,Insein
UMTS,414,1,364,2970069,96.165916,16.853226,1000,0,MPT,South Okkalapa
UMTS,414,1,362,2937670,96.099792,16.951733,1000,0,MPT,Shwepyithar
UMTS,414,1,362,2894465,96.072716,16.96357,1000,0,MPT,Shwepyithar
UMTS,414,1,357,2798259,96.136337,16.854752,1000,0,MPT,Mayangone
UMTS,414,1,362,2895725,96.061462,16.972721,1000,0,MPT,Shwepyithar
UMTS,414,1,362,2896658,96.096657,16.962547,1000,0,MPT,Shwepyithar
UMTS,414,1,364,2969411,96.193255,16.85135,1000,0,MPT,South Okkalapa
UMTS,414,1,364,3013558,96.191979,16.85258,1000,0,MPT,South Okkalapa
UMTS,414,1,364,3013552,96.194225,16.849899,1000,0,MPT,South Okkalapa
UMTS,414,1,364,2961495,96.190323,16.85722,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2960108,96.191763,16.89267,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2895648,96.194306,16.892073,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2960107,96.190659,16.891724,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2960101,96.192314,16.893143,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2960102,96.194637,16.892154,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2895651,96.19397,16.891991,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2960104,96.193806,16.894751,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2960105,96.190987,16.891346,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2970059,96.193642,16.894939,1000,0,MPT,Dagon Myothit (North)
GSM,414,1,312,19401,96.215172,16.891925,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,366,3013608,96.23249,16.821929,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,366,2961911,96.229556,16.820674,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,366,2961914,96.234108,16.821293,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,366,2961916,96.236404,16.822205,1000,0,MPT,Dagon Myothit (South)
UMTS,414,1,363,2893731,96.098206,16.880802,1000,0,MPT,Insein
GSM,414,1,300,11323,96.096481,16.850973,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,365,2964984,96.192624,16.833862,1000,0,MPT,Thingangyun
UMTS,414,1,365,2964987,96.192663,16.834058,1000,0,MPT,Thingangyun
UMTS,414,1,365,2965006,96.20043,16.840079,5557,0,MPT,Thingangyun
UMTS,414,1,365,2965009,96.203537,16.842986,1000,0,MPT,Thingangyun
UMTS,414,1,365,2965003,96.202078,16.841009,5754,0,MPT,Thingangyun
UMTS,414,1,362,2904766,96.080166,16.857568,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,362,2904772,96.080994,16.856441,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,363,2895599,96.077682,16.886654,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,365,2964981,96.192699,16.833943,1000,0,MPT,Thingangyun
LTE,414,1,41171,2971138,96.095433,16.875087,1000,0,MPT,Insein
LTE,414,1,41171,2971137,96.096222,16.876923,1000,0,MPT,Insein
LTE,414,1,41114,3553027,96.127556,16.888321,1000,0,MPT,Insein
UMTS,414,1,363,2884580,96.112823,16.879812,1000,0,MPT,Insein
UMTS,414,1,358,2923573,96.134918,16.8813,1000,0,MPT,Mayangone
UMTS,414,1,363,2895380,96.11285,16.879824,1000,0,MPT,Insein
UMTS,414,1,363,2895383,96.112814,16.87987,1000,0,MPT,Insein
UMTS,414,1,358,2894103,96.180207,16.896035,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,363,2886645,96.112022,16.886927,1000,0,MPT,Insein
UMTS,414,1,363,2895377,96.112847,16.879831,1000,0,MPT,Insein
UMTS,414,1,358,2895383,96.112915,16.879883,1000,0,MPT,Insein
UMTS,414,1,358,2931840,96.120514,16.890144,1000,0,MPT,Insein
UMTS,414,1,363,2884577,96.112915,16.879883,1000,0,MPT,Insein
UMTS,414,1,358,2932509,96.153847,16.891214,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2923771,96.174617,16.889384,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2894097,96.18026,16.896161,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2942611,96.134918,16.8813,1000,0,MPT,Mayangone
UMTS,414,1,358,2903766,96.178741,16.891491,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,363,2895396,96.11171,16.880905,1000,0,MPT,Insein
UMTS,414,1,358,2898502,96.114818,16.88015,1000,0,MPT,Insein
UMTS,414,1,358,2932508,96.160771,16.889534,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2923768,96.173187,16.888635,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2899100,96.1614,16.889568,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2923749,96.153847,16.891214,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2895001,96.178741,16.891491,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2894043,96.139671,16.899719,1000,0,MPT,Mingaladon
UMTS,414,1,363,2894916,96.120514,16.890144,1000,0,MPT,Insein
UMTS,414,1,363,2895007,96.100739,16.882738,1000,0,MPT,Insein
UMTS,414,1,369,2812921,96.122414,16.830933,1000,0,MPT,Kamaryut
UMTS,414,1,364,2968482,96.206213,16.861821,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2898111,96.157227,16.901493,1000,0,MPT,North Okkalapa
UMTS,414,1,364,2996199,96.206022,16.861756,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,364,2968483,96.206013,16.861738,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,369,2774337,96.131958,16.790417,1000,0,MPT,Ahlone
UMTS,414,1,369,2774391,96.122101,16.806061,1000,0,MPT,Kyeemyindaing
UMTS,414,1,358,2894597,96.157227,16.901493,1000,0,MPT,North Okkalapa
UMTS,414,1,364,2968486,96.206019,16.861634,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,369,2771155,96.124863,16.788115,1000,0,MPT,Ahlone
UMTS,414,1,369,2791997,96.122055,16.816729,1000,0,MPT,Kyeemyindaing
UMTS,414,1,358,2898105,96.157227,16.901493,1000,0,MPT,North Okkalapa
UMTS,414,1,369,2812730,96.128029,16.788898,1000,0,MPT,Ahlone
UMTS,414,1,369,2769215,96.122177,16.803387,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2770828,96.121845,16.817866,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2769238,96.122025,16.808735,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2765833,96.122711,16.821085,1000,0,MPT,Kamaryut
UMTS,414,1,364,2968489,96.20593,16.86176,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2894603,96.157227,16.901493,1000,0,MPT,North Okkalapa
UMTS,414,1,369,2774386,96.12204,16.812732,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2812915,96.122409,16.830577,1000,0,MPT,Kamaryut
UMTS,414,1,369,2774334,96.129993,16.789658,1000,0,MPT,Ahlone
UMTS,414,1,364,2968488,96.206207,16.861809,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,358,2932560,96.157227,16.901493,1000,0,MPT,North Okkalapa
UMTS,414,1,358,2932488,96.157227,16.901493,1000,0,MPT,North Okkalapa
UMTS,414,1,369,2806143,96.124863,16.788115,1000,0,MPT,Ahlone
UMTS,414,1,369,2791994,96.122055,16.816729,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2772614,96.122177,16.803387,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2773303,96.122414,16.830933,1000,0,MPT,Kamaryut
UMTS,414,1,369,2773309,96.122414,16.830933,1000,0,MPT,Kamaryut
UMTS,414,1,369,2812918,96.122414,16.830933,1000,0,MPT,Kamaryut
UMTS,414,1,369,2769529,96.13475,16.79117,1000,0,MPT,Dagon
UMTS,414,1,369,2772620,96.122391,16.800527,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2812724,96.126446,16.788507,1000,0,MPT,Ahlone
UMTS,414,1,369,2806564,96.122173,16.820044,1000,0,MPT,Kamaryut
UMTS,414,1,369,2769237,96.122025,16.808735,1000,0,MPT,Kyeemyindaing
UMTS,414,1,364,3013582,96.206207,16.861809,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,369,2769958,96.122711,16.821085,1000,0,MPT,Kamaryut
UMTS,414,1,369,2770247,96.123123,16.791897,1000,0,MPT,Ahlone
UMTS,414,1,358,2894600,96.157227,16.901493,1000,0,MPT,North Okkalapa
UMTS,414,1,369,2774577,96.122604,16.797667,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2768777,96.131958,16.790417,1000,0,MPT,Ahlone
UMTS,414,1,369,2816603,96.13475,16.79117,1000,0,MPT,Dagon
UMTS,414,1,369,2765840,96.122711,16.821085,1000,0,MPT,Kamaryut
UMTS,414,1,369,2769235,96.122177,16.803387,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2770147,96.122375,16.828266,1000,0,MPT,Kamaryut
UMTS,414,1,369,2770825,96.121635,16.819002,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2772615,96.122177,16.803387,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2772617,96.122604,16.797667,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2770144,96.122375,16.828266,1000,0,MPT,Kamaryut
UMTS,414,1,369,2812717,96.128029,16.788898,1000,0,MPT,Ahlone
UMTS,414,1,369,2799878,96.137329,16.792022,1000,0,MPT,Dagon
UMTS,414,1,364,2996197,96.206032,16.861485,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,369,2770150,96.122375,16.828266,1000,0,MPT,Kamaryut
UMTS,414,1,369,2799476,96.13475,16.79117,1000,0,MPT,Dagon
UMTS,414,1,369,2766806,96.122604,16.797667,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2791995,96.121635,16.819002,1000,0,MPT,Kyeemyindaing
UMTS,414,1,369,2774339,96.131958,16.790417,1000,0,MPT,Ahlone
UMTS,414,1,364,3013585,96.206116,16.861605,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,369,2812720,96.128029,16.788898,1000,0,MPT,Ahlone
UMTS,414,1,369,2769523,96.13475,16.79117,1000,0,MPT,Dagon
UMTS,414,1,364,3013588,96.205338,16.861796,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,369,2812723,96.128029,16.788898,1000,0,MPT,Ahlone
UMTS,414,1,369,2770245,96.123993,16.790006,1000,0,MPT,Ahlone
UMTS,414,1,364,2968484,96.206116,16.861605,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,369,2766808,96.122604,16.797667,1000,0,MPT,Kyeemyindaing
UMTS,414,1,356,2769770,96.157794,16.772825,1000,0,MPT,Pabedan
UMTS,414,1,365,2962615,96.175392,16.82053,1000,0,MPT,Tamwe
UMTS,414,1,365,2966617,96.185349,16.8001,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,356,2770554,96.162476,16.774723,1000,0,MPT,Kyauktada
UMTS,414,1,365,2966614,96.185349,16.8001,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,369,2767840,96.15078,16.798121,2204,0,MPT,Dagon
UMTS,414,1,369,2767650,96.153412,16.782351,1000,0,MPT,Dagon
UMTS,414,1,369,2768564,96.148888,16.775864,1000,0,MPT,Latha
UMTS,414,1,369,2755825,96.146568,16.777767,1000,0,MPT,Lanmadaw
UMTS,414,1,369,2767839,96.148224,16.778086,1000,0,MPT,Latha
UMTS,414,1,360,2895863,96.233116,16.935608,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,360,2895862,96.233116,16.935608,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,360,2895857,96.233116,16.935608,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,360,2895859,96.233116,16.935608,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,360,2895860,96.233116,16.935608,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,360,2895856,96.233116,16.935608,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,365,2995424,96.193642,16.803888,1000,0,MPT,Dawbon
UMTS,414,1,365,2967994,96.162216,16.820286,1000,0,MPT,Bahan
UMTS,414,1,365,2967991,96.162216,16.820286,1000,0,MPT,Bahan
UMTS,414,1,365,2967997,96.162216,16.820286,1000,0,MPT,Bahan
UMTS,414,1,365,2966605,96.162216,16.820286,1000,0,MPT,Bahan
LTE,414,1,41327,33521420,96.246021,16.891789,1000,0,MPT,Dagon Myothit (South)
LTE,414,1,41323,33785100,96.150185,16.941034,1000,0,MPT,Mingaladon
LTE,414,1,41326,33321229,96.179153,16.887724,1000,0,MPT,Dagon Myothit (North)
LTE,414,1,41326,33313549,96.176788,16.886351,1000,0,MPT,Dagon Myothit (North)
LTE,414,1,41324,33313804,96.179153,16.887724,1000,0,MPT,Dagon Myothit (North)
LTE,414,1,41324,33314827,96.181519,16.889097,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,370,2813381,96.033218,16.874029,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,370,2813378,96.033218,16.874029,1000,0,MPT,Hlaingtharya (West)
UMTS,414,1,375,3429085,96.160172,16.925055,1000,0,MPT,North Okkalapa
UMTS,414,1,375,3429091,96.15992,16.92458,1000,0,MPT,North Okkalapa
UMTS,414,1,375,3429088,96.160004,16.924738,1000,0,MPT,North Okkalapa
UMTS,414,1,375,3419371,96.15992,16.92458,1000,0,MPT,North Okkalapa
UMTS,414,1,375,3419368,96.159836,16.924421,1000,0,MPT,North Okkalapa
UMTS,414,1,375,3419365,96.160172,16.925055,1000,0,MPT,North Okkalapa
LTE,414,1,41323,33305356,96.146835,16.918665,1000,0,MPT,North Okkalapa
LTE,414,1,41321,33337099,96.127701,16.837099,1000,0,MPT,Hlaing
UMTS,414,1,365,2998796,96.200745,16.837484,1000,0,MPT,Thingangyun
UMTS,414,1,365,0,96.200711,16.837499,1000,0,MPT,Thingangyun
UMTS,414,1,41337,33286413,96.199669,16.898351,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,41326,33401099,96.199669,16.898375,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,41337,33314059,96.199661,16.898371,1000,0,MPT,Dagon Myothit (East)
UMTS,414,1,365,2998795,96.200706,16.837496,1000,0,MPT,Thingangyun
LTE,414,1,41321,33608459,96.123993,16.840122,1000,0,MPT,Hlaing
LTE,414,1,41317,33347597,96.15229,16.775478,1000,0,MPT,Latha
